,0
4849,CCCn1c(=O)c2nc(-c3ccc(OCC(=O)NCCNC(=O)CBr)cc3)[nH]c2n(CCC)c1=O
4850,Nc1ncnc2ncn(C3CC(O)C(O)C(CO)O3)c12
4851,Nc1ncnc2c1ncn2C1CC(O)C(O)C(CO)O1
4852,CCCCCCN(C)/N=N/c1ccc(C(=O)O)cc1
4853,Cc1cc(C2CCCCC2)nc2c(C3CCCCC3)cccc12
4854,Cc1cc(C2CCC2)nc2c(C3CCC3)cccc12
4855,Cc1cc(C(C)C)nc2c(C(C)C)cccc12
4856,CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(N)=N2
4857,Cc1ccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)cc1
4858,Clc1ccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)cc1
4859,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
4860,CN(C)CCCNC(=O)c1cc(NC(=O)Cn2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)cn1C
4861,CCC(C)[C@H](NC(=O)[C@@H]1CCCN1[P@@](=O)(OC)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C
4862,CCC(C)[C@H](NC(=O)[C@@H]1CCCN1[P@](=O)(OC)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C
4863,C=CC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
4864,COC(=O)C(C)NP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])Oc1ccc(F)cc1
4865,CCN[C@H]1C[C@@H](CC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
4866,CCCC(C)/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
4867,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(O)C(CO)O1
4868,Cc1ccnc(NCCCCC(=O)NCC(=O)NC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1
4869,CN(C)CCNC(=O)c1cn(CCN(C)C)c(=O)c2cc3ccccc3nc12
4870,O=c1ccn(C2CC(O)C(O)C(CO)O2)c(=O)[nH]1
4871,Nc1nc(O)c2ncn(C3CC(O)C(O)C(CO)O3)c2n1
4872,CC[C@]1(CO)CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C(O5)[C@@H]1O
4873,O=C(Nc1ccc(C[C@H](/N=c2\c(O)c(O)\c2=N/CCC(F)(F)F)C(=O)O)cc1)c1c(Cl)cncc1Cl
4874,CCCCc1cc(C)c2ccccc2n1
4875,CCN(C)/N=N/c1ccc(C(=O)O)cc1
4876,COC(=O)C(Cc1ccc(OP(=O)(Oc2ccc(CC(NC(C)=O)C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1)NC(C)=O.Cl
4877,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1
4878,C[C@H](N)C(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(=O)[C@@H](C)N)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl
4879,Cc1cn(C2CC(O)C(O)C(CO)O2)c(=O)[nH]c1=O
4880,Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O
4881,CN(C)CCNC(=O)c1cc(-c2ccccc2)cc2cccnc12
4882,COc1ccc2c3c1OC1[C@@H](O)[C@](C)(CCCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
4883,CCCCCc1cc(C)c2ccccc2n1
4884,CN(C)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)Cn3cc(C4=C(c5c[nH]c6ccccc56)C(=O)NC4=O)c4ccccc43)cn2C)cn1C
4885,COC(=O)c1cc(NC(=O)c2cc(NC(=O)Cn3cc(C4=C(c5c[nH]c6ccccc56)C(=O)NC4=O)c4ccccc43)cn2C)cn1C
4886,COC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)Cn4cc(C5=C(c6c[nH]c7ccccc67)C(=O)NC5=O)c5ccccc54)cn3C)cn2C)cn1C
4887,Cl.Cn1cc(NC(=O)c2cc(NC(=O)Cc3ccc(COCO[C@@]45C#C/C=C\C#C[C@H](O)C(=CCC4)C5=O)cc3)cn2C)cc1C(=O)NCCC(=N)N
4888,Cl.Cn1cc(NC(=O)Cc2ccc(CO[C@H]3C#C/C=C\C#C[C@]4(O)CCC=C3C4=O)cc2)cc1C(=O)Cc1cc(C(=O)NCCC(=N)N)n(C)c1
4889,CCCCCCc1cc(C)c2ccccc2n1
4890,Cc1cc(C(C)(C)C)nc2c(C(C)(C)C)cccc12
4891,CN(C)/N=N/c1ccc(C(=O)O)cc1
4892,CCCc1cc(C)c2ccccc2n1
4893,CN(C(=O)CN)c1ccc(Cl)cc1C(=O)c1c(Cl)cccc1Cl.Cl
4894,Cc1cc(C2CCCC2)nc2ccccc12
4895,CN(C)CCNC(=O)c1cccc2c(-c3ccccc3)ccnc12
4896,CN(C)CCNC(=O)c1cccc2cccnc12
4897,CCC[C@H]1C[C@H](NCC)c2cc(S(N)(=O)=O)sc2S1(=O)=O
4898,Cc1cc(C2CC2)nc2ccccc12
4899,Cc1cc(C(C)(C)C)nc2ccccc12
4900,Cc1cc(C2CCC2)nc2ccccc12
4901,CN(C)CCCNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)Cn4cc(C5=C(c6c[nH]c7ccccc67)C(=O)NC5=O)c5ccccc54)cn3C)cn2C)cn1C
4902,O=C1CN=C(c2c(Cl)cccc2Cl)c2cc(Cl)ccc2N1
4903,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(C)cc1)CN2
4904,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccc(Cl)c(Cl)c1)CN2
4905,Cl.NCC(=O)Nc1ccc(Cl)cc1C(=O)c1c(Cl)cccc1Cl
4906,O=c1ccn(C2CC(O)C(O)C(COP(=O)(O)O)O2)c(=O)[nH]1
4907,N[C@@H](Cc1ccccc1)C(O)[C@@H](N)Cc1ccccc1
4908,COc1ccc2c3c1OC1[C@H](O)[C@@](C=CCCCc4ccccc4)(CO)CC4C(C2)N(C)CCC341
4909,CCC(C)/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
4910,COC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl
4911,CCCCN(C)/N=N/c1ccc(C(=O)O)cc1
4912,CCCN(C)/N=N/c1ccc(C(=O)O)cc1
4913,O=C(Nc1ccc(C[C@H](/N=c2\c(O)c(O)\c2=N/C2CCC2)C(=O)O)cc1)c1c(Cl)cncc1Cl
4914,CCCCCCCN(C)/N=N/c1ccc(C(=O)O)cc1
4915,CCC(C)CN(C)/N=N/c1ccc(C(=O)O)cc1
4916,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1NC(C)=O)CCCN2
4917,Nc1ncnc2c1ncn2C1CC(O)C2OP(=O)(O)OCC2O1
4918,CN(Cc1ccc(S(=O)(=O)c2ccccc2)cc1)c1ccc2c3c(cccc13)C(N)=N2
4919,Clc1cccc(N2CCNCC2)c1
4920,CC(C)(C)c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
4921,CN1CCC23c4c5ccc(O)c4OC2[C@H](O)[C@](CO)(CCc2ccccc2)CC3C1C5
4922,CCCC[C@]1(CO)CC2C3Cc4ccc(O)c5c4C2(CCN3C)C(O5)[C@@H]1O
4923,O=C(Nc1ccc(C[C@H](/N=c2/c(N3CCNCC3)c(O)c2=O)C(=O)O)cc1)c1c(Cl)cncc1Cl
4924,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3c(C)cccc23)cc1)OC
4925,O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccc(F)cc2)CC1
4926,C=Cc1cc2c(nc1CCCCC(=O)N(C)[C@@H](CC(=O)OC)c1ccc(OC)nc1)NCCC2
4927,CCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(-c2c(OC)cccc2OC)cc1)C(=O)O
4928,CCN(CC)c1c(N[C@@H](Cc2ccc(-c3c(OC)cccc3OC)cc2)C(=O)O)c(=O)c1=O
4929,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCCCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341
4930,O=C1c2ccccc2CCCN1CCN1CCC(N2C(=O)Cc3cc(F)ccc32)CC1
4931,CCCCOc1ccccc1N1CCNCC1
4932,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1N)CCCN2
4933,COCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
4934,O=C1c2ccccc2CCCN1CCN1CCC(c2c[nH]c3ccccc23)CC1
4935,C=CCN(C)/N=N/c1ccc(C(=O)O)cc1
4936,COc1ccc(Sc2cccc(NC3=NCCN3)c2)cc1
4937,COc1ccc(Sc2ccc(CN3CCCC3)cc2)cc1
4938,CC(C)c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
4939,O=C1c2ccccc2CCCN1CCN1CCC(n2c(=O)oc3cc(F)ccc32)CC1
4940,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCCCCc4ccccc4)CC4C(C2)N(C)CCC341
4941,O=C(Nc1ccc(C[C@H](/N=c2\c(O)c(O)\c2=N/C2CCCC2)C(=O)O)cc1)c1c(Cl)cncc1Cl
4942,CCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(-c2ccccc2OC)cc1)C(=O)O
4943,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCCc4ccccc4)CC4C(C2)N(C)CCC341
4944,FC(F)(F)c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
4945,Cc1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
4946,CCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(Oc2ncccn2)cc1)C(=O)O
4947,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCc2ccccc2)CC3C1C5
4948,CN(C(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1
4949,CCCN(C)c1c(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c(=O)c1=O
4950,O=C(Nc1ccc(C[C@H](/N=c2/c(N3CCCCC3)c(O)c2=O)C(=O)O)cc1)c1c(Cl)cncc1Cl
4951,CCN(CC)c1c(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c(=O)c1=O
4952,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
4953,COc1ccccc1N1CCNCC1
4954,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCc4ccccc4)CC4C(C2)N(C)CCC341
4955,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCc4ccccc4)CC4C(C2)N(C)CCC341
4956,O=C1c2ccccc2CCCN1CCN1CCC(N2C(=O)Cc3ccccc32)CC1
4957,CCN(C)c1c(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c(=O)c1=O
4958,Oc1ccccc1N1CCNCC1
4959,c1ccc(N2CCNCC2)cc1
4960,O=[N+]([O-])c1cccc(N2CCNCC2)c1
4961,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341
4962,O=C1c2ccccc2CCCN1CCN1CCC(n2nnc3cc(F)ccc32)CC1
4963,COc1ccc(Sc2ccc(Cc3c[nH]cn3)cc2)cc1
4964,Nc1nc(N)c2ncn(C3CC(O)C(O)C(CO)O3)c2n1
4965,O=C(Nc1ccc(C[C@H](/N=c2/c(N3CCSCC3)c(O)c2=O)C(=O)O)cc1)c1c(Cl)cncc1Cl
4966,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCCCc4ccccc4)CC4C(C2)N(C)CCC341
4967,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
4968,COc1ccc(Sc2ccc(-c3ncc[nH]3)cc2)cc1
4969,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc(N)ccc23)cc1)OC
4970,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc(C)ccc23)cc1)OC
4971,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1C)CCCN2
4972,CCc1ccc(OP(=O)(NC(C)C(=O)OC)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N=[N+]=[N-])cc1
4973,C=C[C@]1(CO)CC2C3Cc4ccc(OC)c5c4C2(CCN3C)C(O5)[C@@H]1O
4974,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCc4ccccc4)CC4C(C2)N(C)CCC341
4975,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCCCc2ccccc2)CC3C1C5
4976,CN(C)c1c(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c(=O)c1=O
4977,O=C(O)CCc1c(Cc2ccccc2)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2
4978,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCCCc4ccccc4)CC4C(C2)N(C)CCC341
4979,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(C)CCC341
4980,CN(Cc1ccccc1)/N=N/c1ccc(C(=O)O)cc1
4981,OCC1OC(n2cnc3c(O)ncnc32)CC(O)C1O
4982,Nc1ccn(C2CC(O)C(O)C(CO)O2)c(=O)n1
4983,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
4984,CSc1ccc(NC2=NCCN2)cc1
4985,CN1CCC23c4c5ccc(O)c4OC2[C@H](O)[C@](CO)(CCCCCc2ccccc2)CC3C1C5
4986,CN1CCC23c4c5ccc(O)c4OC2[C@H](O)[C@](CO)(CCCCCCc2ccccc2)CC3C1C5
4987,O=C1c2ccccc2CCCN1CCN1CCC(n2nnc3ccccc32)CC1
4988,CCCCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
4989,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc(Cl)ccc23)cc1)OC
4990,COc1ccc(Sc2ccc3c(c2)CN2CCNC2=N3)cc1
4991,c1ccc2c(c1)sc1ccc(NC3=NCCN3)cc12
4992,CN1CCC23c4c5ccc(O)c4OC2[C@H](O)[C@](CO)(CCCCc2ccccc2)CC3C1C5
4993,Clc1cncc(N2CCNCC2)n1
4994,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
4995,COc1ccnc(C[S+]([O-])c2nc3cc(OCC(F)(F)F)ccc3[nH]2)c1C
4996,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc(Br)ccc23)cc1)OC
4997,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1-c1ccccc1)CCCN2
4998,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
4999,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
5000,CN1CCC23c4c5ccc(O)c4OC2[C@H]2OC[C@@]2(CCCc2ccccc2)CC3C1C5
5001,O=C(Nc1ccc(C[C@H](/N=c2\c(O)c(O)\c2=N/Cc2ccccc2)C(=O)O)cc1)c1c(Cl)cncc1Cl
5002,CN(C)CCNC(=O)c1cn(C)c(=O)c2cc3ccccc3nc12
5003,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCCc4ccccc4)CC4C(C2)N(C)CCC341
5004,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
5005,COC(=O)C[C@@H](c1ccc(OC)nc1)N(C)C(=O)CCCCc1nc2c(cc1NS(C)(=O)=O)CCCN2
5006,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
5007,CCN(CC)c1c(N[C@@H](Cc2ccc(-c3ccccc3OC)cc2)C(=O)O)c(=O)c1=O
5008,CCC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O
5009,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
5010,COc1ccc(Sc2ccccc2NC2=NCCN2)cc1
5011,Cc1cccc2cc3c(=O)n(CCN(C)CCCN(C)CCn4cc(C(=O)NCCN(C)C)c5nc6c(C)cccc6cc5c4=O)cc(C(=O)NCCN(C)C)c3nc12
5012,CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O)C(C)C
5013,COC(=O)C(C)NP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])Oc1ccc(OC)cc1
5014,COc1ccc2c3c1OC1[C@H](O)[C@](CO)(CCCCCc4ccccc4)CC4C(C2)N(CC2CCC2)CCC341
5015,O=C1c2ccccc2CCCN1CCN1CCC(n2ccc3cc(F)ccc32)CC1
5016,O=C1c2ccccc2CCCN1CCN1CCC(n2ccc3ccccc32)CC1
5017,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc([N+](=O)[O-])ccc23)cc1)OC
5018,CNC(=O)c1cccc2c(Nc3ccc(NP(=O)(OC)OC)cc3)c3ccccc3nc12
5019,COc1cccc2c(Nc3ccc(NP(=O)(OC)OC)cc3)c3ccccc3nc12
5020,c1cc(Sc2ccc3c(c2)OCCO3)ccc1NC1=NCCN1
5021,COc1ccc(OC)c(Sc2ccc(NC3=NCCN3)cc2)c1
5022,Cc1cn(C2CC(O)C(CNC(=O)CI)O2)c(=O)[nH]c1=O
5023,Cc1cn(C2CC(O)C(CN(C)C(=O)CCl)O2)c(=O)[nH]c1=O
5024,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
5025,OC[C@@]1(CCCCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)[C@@H]1O
5026,O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccccc2)CC1
5027,Fc1cccc(N2CCNCC2)c1
5028,N#Cc1ccccc1N1CCNCC1
5029,CC1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4C[C@@H](C)C(=O)C[C@]4(COC(=O)C1O)[C@]2(C)C31CO1
5030,CCc1ccccc1N1CCNCC1
5031,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O
5032,COc1cnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c(C)c1OC
5033,c1cc(SC2CCCCC2)ccc1NC1=NCCN1
5034,CCCOc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1
5035,Fc1ccccc1N1CCNCC1
5036,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)(F)C(F)F)ccc3[nH]2)c1OC
5037,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCCCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341
5038,COc1c(C)cnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1C
5039,CC1=CC2OC3CC4OC(=O)/C=C/C=C/C(C(C)O)OCCC5(C)OC5C(=O)OCCC2(CC1)C4(C)C31CO1
5040,CC1CC(=O)OC[C@]23C[C@@H](O)[C@H](C)C[C@H]2O[C@@H]2C[C@@H](OC(=O)/C=C\C=C\C(C(C)O)O[C@@H](O)C1)[C@@]3(C)C21CO1
5041,CS(=O)(=O)Nc1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
5042,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3cc(S(C)(=O)=O)ccc23)cc1)OC
5043,COc1cnc(C[S+]([O-])c2nc3cc(OCC(F)(F)F)ccc3[nH]2)c(C)c1OC
5044,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1
5045,COc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341
5046,COc1ccc(Sc2ccc(NC3=NC(C)CN3)cc2)cc1
5047,COc1ccc(Sc2ccc(C3=NCCN3)cc2)cc1
5048,COc1ccc(Sc2ccc(CC3=NCCN3)cc2)cc1
5049,COc1ccc(Sc2ccc(NC3=NCCCN3)cc2)cc1
5050,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3ccc(Cl)cc23)cc1)OC
5051,OCC1OC(n2cnc3c(O)ncnc32)CC1O
5052,COc1cnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)cc1OC
5053,COc1ccc(-c2ccc(NC3=NCCN3)cc2)cc1
5054,COc1ccc(N(C)c2ccc(NC3=NCCN3)cc2)cc1
5055,Clc1ccc(Sc2ccc(CNC3=NCCN3)cc2)cc1
5056,COc1ccc(Sc2ccc(NC3=NCCCCN3)cc2)cc1
5057,COC(=O)[C@@H](C)NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1
5058,COC(=O)[C@H](C)NP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1
5059,CC1CC(=O)OC[C@]23C[C@@H](O)[C@H](C)C[C@H]2O[C@@H]2C[C@@H](OC(=O)/C=C\C=C\C(C(C)O)O[C@H](O)C1)[C@@]3(C)C21CO1
5060,Nc1ncnc2c1ncn2C1C=C(CO)C(O)C1O
5061,Cc1cccc2cc3c(=O)n(C)cc(C(=O)NCCN(C)C)c3nc12
5062,COc1ccc(S(=O)(=O)c2ccc(NC3=NCCN3)cc2)cc1
5063,COc1ccnc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OC(F)(F)O4)c1C
5064,CC(=O)/C=C/c1ccc(O)cc1
5065,COc1cccc(Sc2ccc(NC3=NCCN3)cc2)c1
5066,COc1ccccc1Sc1ccc(NC2=NCCN2)cc1
5067,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1C
5068,COc1ccnc(C[S+]([O-])c2nc3cc(OCC(F)(F)F)ccc3[nH]2)c1OC
5069,Cc1cccc2cc3c(=O)n(CCN(C)C)cc(C(=O)NCCN(C)C)c3nc12
5070,O=[N+]([O-])c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
5071,COc1ccnc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OC(F)(F)O4)c1
5072,CC1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4C[C@@H](C)[C@@H](O)C[C@]4(COC(=O)C1O)[C@]2(C)C31CO1
5073,CC1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4C[C@@H](C)[C@H](O)C[C@]4(COC(=O)C1O)[C@]2(C)C31CO1
5074,CC1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@H]5O[C@@]5(C)CC[C@]4(COC(=O)C1O)[C@]2(C)C31CO1
5075,CC(O)C1/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5O[C@]5(C)CC[C@]4(COC(=O)C4OC4(C)C(O)CO1)[C@]2(C)C31CO1
5076,Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1
5077,O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccc(Cl)cc2)CC1
5078,COc1ccc(OC)c(C(=O)/C=C/c2ccc(N(C)C)cc2)c1
5079,CC(O)C1/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5O[C@]5(C)CC[C@]4(COC(=O)C(O)C(C)CCO1)[C@]2(C)C31CO1
5080,O=C(O)c1ccc(Sc2ccc(NC3=NCCN3)cc2)cc1
5081,COc1ccc2nc3ccccc3c(Nc3ccc(NP(=O)(OC)OC)cc3)c2c1
5082,C[C@@]1(CCCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C(O5)C1=O
5083,Cc1cn(C2CC(O)C(CNC(=O)c3cccc(S(=O)(=O)F)c3)O2)c(=O)[nH]c1=O
5084,Cc1cn(C2CC(O)C(CNC(=O)c3ccc(S(=O)(=O)F)cc3)O2)c(=O)[nH]c1=O
5085,COc1ccc(Sc2ccc(NC3=NC(C)(C)CN3)cc2)cc1
5086,COc1ccnc(C[S+]([O-])c2nc3cc(F)c(OC(F)F)cc3[nH]2)c1C
5087,O=C1c2ccccc2CCCN1CCN1CCC(n2c(=O)oc3ccccc32)CC1
5088,Nc1ccn(C2CC(O)C(O)C(COP(=O)(O)O)O2)c(=O)n1
5089,OC[C@@]1(CCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)[C@@H]1O
5090,Cc1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc12
5091,Nc1ncnc2c1ncn2CCOCP(=O)(O)O
5092,COC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(N)ncnc21)Oc1ccccc1
5093,COc1ccnc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OC(F)(F)O4)c1OC
5094,COc1cc(C[S+]([O-])c2nc3cc(OC(F)(F)C(F)F)ccc3[nH]2)ncc1C
5095,O=C(Nc1ccc(C[C@H](/N=c2\c(O)c(O)\c2=N/c2ccccc2)C(=O)O)cc1)c1c(Cl)cncc1Cl
5096,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc(N)ccc23)cc1
5097,COc1cnc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OC(F)(F)O4)c(C)c1OC
5098,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
5099,COP(=O)(Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1)OC
5100,OC[C@@]1(CCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C(O5)[C@@H]1O
5101,COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
5102,CCN(CC)c1c(N[C@@H](Cc2ccc(Oc3ncccn3)cc2)C(=O)O)c(=O)c1=O
5103,COc1cnc(C[S+]([O-])c2nc3cc4c(cc3[nH]2)OC(F)(F)O4)cc1OC
